B435,eB435,V606,eV606,I814,eI814,Y105,eY105,J125,eJ125,JH140,eJH140,H160,eH160,bright_mag,bright_magerr,stel,fwhm,area,zmax,label
26.8629,0.5385,27.2891,0.4471,24.3373,0.0304,23.4537,0.0228,23.1737,0.0295,23.2391,0.0255,23.2383,0.0163,23.204,27.0747,0.99,0.192,115.0,5.636,not_spike
28.3521,1.0143,31.3279,2.7844,26.7402,0.1462,25.4696,0.1724,25.279,0.2434,24.9728,0.1581,25.0603,0.1025,25.1579,26.985,0.95,0.613,46.0,6.004,not_spike
29.9848,1.6636,99.0,29.2533,27.9685,0.245,27.672,0.2648,28.5643,0.7888,28.0257,0.4519,27.8407,0.2692,28.023,29.0689,0.08,0.353,11.0,5.28,not_spike
99.0,27.7168,29.2131,1.2325,26.5369,0.1518,24.8713,0.0624,24.6921,0.0941,24.6361,0.0689,24.8559,0.0562,24.7097,27.5952,0.96,0.181,66.0,6.19,not_spike
29.73,1.8019,99.0,28.8336,32.1981,3.2121,27.3031,0.3273,27.0656,0.4308,27.0381,0.348,27.1393,0.2544,27.4721,28.5852,0.0,0.345,17.0,6.675,not_spike
99.0,28.1956,28.8631,0.718,27.773,0.2706,26.9813,0.2561,26.4223,0.2563,26.7814,0.2854,26.9053,0.2063,26.7585,27.8591,0.0,0.509,27.0,5.585,not_spike
99.0,27.2989,27.9679,0.7244,25.0507,0.0562,24.4269,0.0578,24.5015,0.1007,24.3794,0.0754,24.4922,0.0521,24.4604,27.2379,0.01,0.626,122.0,5.63,not_spike
25.4223,0.2043,26.7367,0.327,24.4331,0.0367,23.4806,0.0248,23.1275,0.0304,23.2542,0.0277,23.1299,0.0161,23.1462,27.6944,0.99,0.239,114.0,5.703,not_spike
29.8674,2.3034,99.0,28.4278,26.3096,0.1186,25.945,0.1444,25.8065,0.209,25.6873,0.1562,25.7348,0.1058,25.852,28.2099,0.0,0.732,45.0,5.68,not_spike
99.0,28.3382,28.2116,0.4187,28.7717,0.5317,26.9599,0.2035,27.9144,0.6656,27.2155,0.3323,27.3338,0.2434,27.2106,28.6743,0.01,0.531,19.0,6.43,not_spike
26.6749,0.3583,99.0,28.4282,25.5042,0.0584,25.1249,0.0741,24.828,0.0969,24.766,0.0727,24.8198,0.0497,24.8439,27.6647,0.92,0.199,58.0,5.21,not_spike
99.0,27.4898,28.6699,1.0084,24.9537,0.0436,24.0348,0.0341,23.8289,0.0485,23.9335,0.0426,23.925,0.0276,23.8797,27.1803,0.98,0.183,89.0,5.622,not_spike
28.3602,1.4931,25.9949,0.1732,23.9764,0.0237,22.753,0.0217,22.5289,0.0292,22.5163,0.0241,22.4804,0.015,22.4956,27.1224,0.99,0.188,165.0,5.888,not_spike
99.0,26.9948,30.3028,2.6997,99.0,27.9221,25.4595,0.1799,24.241,0.1061,23.7121,0.0539,23.3714,0.026,23.3981,27.4105,0.02,0.385,233.0,8.365,not_spike
29.1198,1.1248,30.0785,1.2908,28.4282,0.3698,26.9924,0.1904,26.953,0.2876,26.9629,0.2471,26.8147,0.1394,26.9746,28.9729,0.65,0.179,13.0,6.032,not_spike
29.6524,1.496,99.0,29.192,28.6538,0.4406,26.9513,0.2257,29.0325,1.4151,28.0584,0.6823,27.0221,0.2186,27.2366,28.5418,0.43,0.397,15.0,6.29,not_spike
27.8144,0.6423,99.0,28.7559,28.6045,0.5799,27.4938,0.3922,27.2741,0.5188,27.8525,0.6577,27.0258,0.239,27.3326,28.5475,0.0,0.51,22.0,5.785,not_spike
28.0317,0.8896,28.6963,0.8586,25.9553,0.0826,24.8989,0.0661,24.8396,0.104,24.8791,0.0891,24.9446,0.0597,24.9546,27.3338,0.97,0.241,52.0,5.966,not_spike
99.0,28.5202,29.1674,0.7165,28.0221,0.2558,27.0009,0.1837,28.0004,0.6209,27.2845,0.3087,27.6731,0.2755,27.2222,28.8365,0.73,0.2,12.0,5.95,not_spike
99.0,28.4297,99.0,29.179,28.4256,0.3698,27.5286,0.2955,27.4574,0.4371,28.0929,0.5915,27.6725,0.2898,27.9358,28.7906,0.03,0.342,16.0,5.56,not_spike
99.0,28.5568,31.0532,1.9738,29.1289,0.5825,27.6251,0.2973,28.1319,0.6631,27.5834,0.379,27.8446,0.3067,28.0359,28.8792,0.01,0.426,12.0,5.967,not_spike
29.3231,1.1085,30.2908,1.3022,99.0,29.6209,26.2391,0.1767,26.1716,0.2386,27.04,0.4514,26.0175,0.1282,26.1629,28.2725,0.82,0.182,7.0,6.96,not_spike
99.0,28.8158,99.0,29.52,99.0,29.7439,99.0,28.3872,26.5844,0.2942,99.0,28.1102,26.2975,0.1288,26.4437,28.5468,0.67,0.11,8.0,11.985,not_spike
99.0,28.7705,99.0,29.4604,99.0,29.6904,27.3607,0.2062,27.2333,0.3096,28.258,0.545,27.7108,0.2512,27.6155,29.0596,0.72,0.121,7.0,6.96,not_spike
30.4935,1.9654,99.0,29.4293,29.6855,0.7682,26.4794,0.2264,26.9197,0.5072,26.7702,0.3679,26.6238,0.2224,26.7658,28.0664,0.77,0.131,9.0,6.83,not_spike
99.0,28.2712,30.5926,1.8491,99.0,29.1797,26.8972,0.2075,26.7807,0.3016,26.9673,0.2949,26.7743,0.1653,26.9694,28.7344,0.8,0.223,16.0,6.95,not_spike
28.542,0.9335,30.8233,2.0605,28.8574,0.6048,27.1206,0.259,27.1079,0.3956,27.4824,0.4494,27.1839,0.2316,27.4614,28.5445,0.0,0.354,20.0,6.129,not_spike
99.0,28.1754,30.7527,2.0808,29.6988,1.1187,28.0212,0.5445,27.0151,0.3989,28.2266,0.7944,26.9593,0.2125,27.2238,28.6222,0.0,0.341,23.0,7.332,not_spike
99.0,28.8263,31.9874,2.56,30.0321,0.9181,27.4404,0.4414,26.9658,0.4897,30.1122,2.4113,27.1788,0.3336,27.6627,28.2891,0.67,0.288,9.0,6.457,not_spike
30.1115,1.9573,29.358,0.8876,27.6515,0.2054,27.2803,0.2484,27.2819,0.3952,27.7586,0.4775,27.4586,0.2515,27.603,28.7549,0.68,0.226,10.0,4.598,not_spike
28.1404,0.8984,99.0,28.6065,26.9099,0.1675,26.504,0.1716,26.1148,0.2069,26.4053,0.2126,26.8948,0.2119,26.3707,27.8096,0.0,0.552,29.0,5.76,not_spike
26.7037,0.5353,26.6773,0.3095,23.902,0.0225,22.9225,0.0172,22.6599,0.0226,22.7721,0.0203,22.7056,0.0125,22.6831,26.8512,0.99,0.201,148.0,5.696,not_spike
99.0,28.4243,30.7634,1.8161,30.041,1.0967,27.5543,0.2928,28.0514,0.6665,27.6519,0.4109,27.8876,0.3459,27.9565,28.8274,0.44,0.269,14.0,6.47,not_spike
27.3974,0.6064,99.0,28.3983,27.0951,0.2388,25.2027,0.0796,24.7304,0.0882,24.6631,0.0675,24.3851,0.0345,24.4207,28.1136,0.98,0.182,63.0,7.252,not_spike
99.0,28.436,-99.0,0.0,29.1137,0.6452,27.4138,0.2797,27.2502,0.3894,27.6611,0.4424,27.4387,0.2502,27.7643,28.9048,0.0,0.428,16.0,6.097,not_spike
26.3774,0.3967,25.7657,0.1328,23.6795,0.0172,22.6105,0.014,22.3802,0.0188,22.393,0.0157,22.3676,0.0098,22.3775,27.4702,0.98,0.195,138.0,5.672,not_spike
26.2765,0.374,25.7946,0.1413,23.7791,0.019,22.8192,0.0158,22.5951,0.0217,22.6061,0.0178,22.6281,0.012,22.6172,26.8324,0.98,0.19,142.0,5.665,not_spike
28.2042,0.8952,28.5169,0.7062,99.0,28.8546,25.8919,0.1781,25.6403,0.2369,25.6753,0.1983,25.6113,0.1221,25.7489,27.9218,0.01,0.463,46.0,6.96,spike
28.2886,0.5966,99.0,29.3009,28.1644,0.273,27.5965,0.2923,27.7054,0.4978,28.257,0.6208,27.7323,0.2865,27.9978,28.8716,0.61,0.298,8.0,5.099,not_spike
29.1775,1.2757,99.0,29.0179,99.0,29.2368,27.3547,0.299,27.2568,0.4421,27.2115,0.3512,27.4814,0.2943,27.7338,28.2568,0.0,0.31,19.0,6.53,not_spike
99.0,27.9345,99.0,28.6122,29.0576,0.8591,27.3508,0.4,26.5625,0.3457,26.7014,0.3168,26.2047,0.1389,26.364,28.3668,0.0,0.677,37.0,7.62,not_spike
28.4147,0.8539,99.0,28.9647,28.7057,0.5235,27.6357,0.3816,27.6382,0.5931,27.4652,0.4367,26.9051,0.1878,27.1323,28.7148,0.0,0.582,22.0,5.902,spike
27.067,0.3911,29.1301,0.996,99.0,28.9269,26.5453,0.1956,26.1384,0.2301,25.8447,0.1466,26.677,0.193,26.0142,27.9447,0.1,0.522,20.0,7.39,spike
99.0,28.1921,29.0279,0.8203,27.4356,0.2087,26.4129,0.1584,26.4997,0.273,26.3017,0.1924,26.6419,0.164,26.5356,28.0831,0.91,0.2,19.0,5.99,not_spike
99.0,27.8362,99.0,28.536,30.3448,1.8213,26.9642,0.3176,27.9771,0.9787,26.8519,0.3817,25.9551,0.1202,26.0902,28.2839,0.0,0.436,28.0,7.355,spike
99.0,27.8725,99.0,28.5441,27.513,0.2986,25.6068,0.1027,25.1715,0.1158,25.204,0.0975,25.0595,0.0551,25.1175,28.2689,0.98,0.205,44.0,6.363,not_spike
99.0,28.1032,99.0,28.8194,99.0,29.1011,27.2784,0.308,27.9406,0.768,28.0086,0.6868,26.545,0.1477,26.716,28.6359,0.0,0.487,17.0,6.932,spike
99.0,27.9279,99.0,28.6642,-99.0,0.0,26.7408,0.2079,27.5354,0.6037,26.617,0.2496,26.3317,0.1289,26.478,28.58,0.02,0.579,25.0,6.47,spike
27.7082,0.5891,99.0,28.8216,99.0,29.0831,26.9125,0.2132,26.878,0.3321,26.5878,0.2174,26.8988,0.184,26.8598,28.2235,0.01,0.515,24.0,6.96,spike
28.6024,1.0596,30.008,1.5411,99.0,28.9773,26.7578,0.2311,26.6019,0.3319,26.3649,0.2279,26.8325,0.2186,26.6537,27.9438,0.0,0.785,29.0,6.96,spike
28.7422,1.3044,99.0,28.5071,28.2573,0.5446,26.2728,0.194,25.9731,0.247,26.1504,0.2346,26.0634,0.1425,26.2274,28.1961,0.0,0.798,51.0,6.3,spike
99.0,28.2341,99.0,28.9437,28.862,0.6102,28.1412,0.6011,28.9365,1.396,27.141,0.3744,26.6406,0.1607,26.8293,28.6336,0.0,0.585,21.0,9.848,not_spike
99.0,28.393,99.0,29.1144,28.433,0.3831,27.6866,0.3717,28.3503,0.8798,27.4329,0.3983,27.0728,0.1992,27.3169,28.813,0.0,0.461,18.0,5.651,spike
99.0,27.8762,28.9081,0.9215,29.5435,1.1781,26.8776,0.2831,27.708,0.7869,26.657,0.3124,26.0589,0.1222,26.1966,28.3693,0.0,0.665,28.0,7.082,spike
31.354,3.6034,99.0,28.5147,28.6865,0.7269,26.5519,0.2276,25.5922,0.169,25.8706,0.1736,26.6163,0.2123,25.7924,27.5265,0.0,0.796,26.0,7.5,spike
28.2877,1.3118,28.6624,1.055,28.0667,0.615,25.8407,0.1682,25.9631,0.3055,25.5077,0.1707,25.3341,0.0964,25.4399,27.9151,0.0,0.857,38.0,6.544,spike
99.0,28.799,99.0,29.523,99.0,29.7889,28.0971,0.3523,99.0,28.5874,28.544,0.6319,28.4439,0.4054,28.6219,29.1384,0.25,0.175,9.0,6.342,spike
27.3475,0.7767,26.6155,0.2635,24.1671,0.025,23.4807,0.0269,23.062,0.0295,23.0199,0.023,23.0642,0.0161,23.0435,27.1928,0.99,0.209,121.0,5.574,not_spike
99.0,27.7582,99.0,28.4728,28.1079,0.4991,26.9633,0.3613,26.1283,0.2947,26.1962,0.2556,26.2845,0.1797,26.5,28.146,0.0,1.059,50.0,6.069,not_spike
30.7287,2.1818,29.6824,0.9163,99.0,29.6105,27.5157,0.4754,28.6275,1.4304,27.4747,0.6022,27.2987,0.3669,27.8571,28.2879,0.83,0.466,11.0,6.723,not_spike
99.0,28.7531,99.0,29.3948,99.0,29.6758,27.5105,0.449,27.9121,0.9031,27.0539,0.4521,26.9786,0.2714,27.3414,28.3452,0.97,0.353,10.0,6.839,not_spike
99.0,28.7868,99.0,29.5051,30.4822,1.174,28.7723,0.5799,30.3149,1.942,27.8662,0.3858,28.3051,0.363,28.4702,28.7909,0.39,0.311,5.0,6.148,spike
26.8172,0.5018,30.0922,2.1171,28.0982,0.6127,26.133,0.1939,25.9499,0.2699,25.9652,0.2253,25.5463,0.1027,25.6597,28.0551,0.0,0.688,33.0,6.541,spike
99.0,28.8658,99.0,29.4877,99.0,29.7456,27.5661,0.2642,27.2727,0.3308,27.3535,0.2941,27.5696,0.2338,27.7509,28.3935,0.73,0.14,7.0,6.68,not_spike
99.0,28.8286,99.0,29.4698,99.0,29.7302,26.5027,0.1922,26.8761,0.3881,26.4322,0.2482,26.2572,0.1352,26.4117,28.4508,0.76,0.208,6.0,6.96,not_spike
99.0,27.7449,31.239,2.8527,27.0139,0.2114,26.1039,0.2018,25.6742,0.2442,25.9178,0.234,26.1141,0.183,25.9898,27.1698,0.0,0.8,57.0,5.75,not_spike
29.308,1.3282,28.7956,0.6322,99.0,29.2683,27.4823,0.3221,26.9156,0.3248,27.4663,0.4179,27.2066,0.2233,27.3811,28.0595,0.0,0.496,20.0,6.73,spike
99.0,27.5299,27.7153,0.5306,26.8181,0.2138,25.6277,0.1511,25.6741,0.2589,25.1401,0.1342,25.3915,0.1098,25.2933,27.3422,0.0,1.501,91.0,5.856,not_spike
99.0,28.1434,99.0,28.8901,30.193,1.421,27.436,0.3664,27.334,0.5147,27.0932,0.3663,26.8749,0.1976,27.1167,28.6242,0.0,0.728,20.0,6.835,spike
30.7076,2.7612,28.9986,0.8838,28.5117,0.5522,26.4579,0.1823,26.4516,0.2875,26.4513,0.2414,26.5378,0.1656,26.6771,28.3031,0.0,0.598,33.0,6.36,spike
99.0,27.3398,26.9707,0.339,24.504,0.0337,23.5676,0.0347,23.3384,0.0459,23.6499,0.055,23.531,0.028,23.3863,26.7508,0.99,0.22,109.0,5.79,not_spike
28.125,0.4474,99.0,29.5381,99.0,29.7722,27.7236,0.2683,27.6606,0.4016,28.0966,0.4666,27.4339,0.1856,27.6578,29.2578,0.71,0.148,6.0,6.86,not_spike
27.8987,0.4409,99.0,29.3429,29.6755,0.8222,28.0713,0.4108,27.5432,0.4198,28.2362,0.5978,27.6587,0.2569,27.9959,29.0925,0.03,0.351,12.0,6.106,spike
27.1529,0.6313,27.2586,0.4013,24.4509,0.0306,23.7428,0.0343,23.4058,0.0423,23.4034,0.0339,23.3811,0.0211,23.4026,27.6476,0.99,0.179,107.0,5.549,not_spike
99.0,28.8125,28.8555,0.4838,29.759,0.7722,99.0,28.3852,26.7109,0.3279,28.0033,0.7339,26.2995,0.1414,26.4621,28.4414,0.75,0.106,6.0,9.724,not_spike
99.0,27.8801,99.0,28.6086,27.5766,0.2936,26.0142,0.1347,25.9905,0.2155,25.6917,0.1383,25.5915,0.0817,25.6798,28.3598,0.97,0.208,36.0,6.155,not_spike
27.9416,0.5052,32.2227,3.013,99.0,29.5015,26.7449,0.2537,26.5873,0.3288,26.9501,0.3886,26.5007,0.1672,26.6984,28.4473,0.01,0.47,18.0,6.98,spike
28.1102,0.7264,99.0,28.8449,27.9756,0.325,26.6567,0.1949,26.8354,0.3521,28.5976,1.0307,26.6492,0.1674,26.8472,28.5946,0.0,0.532,28.0,6.18,not_spike
99.0,27.8075,99.0,28.5388,27.7635,0.3641,25.1972,0.1519,24.3757,0.1294,24.5508,0.1218,24.8509,0.0975,24.5226,26.6196,0.0,1.497,105.0,6.609,spike
27.0215,0.4617,99.0,28.441,30.1781,1.7544,25.2769,0.1301,25.5015,0.2673,24.7681,0.1146,24.4509,0.0556,24.5095,27.6497,0.0,1.479,111.0,7.232,spike
27.7698,0.5714,28.5108,0.5698,29.5024,0.9512,25.7857,0.1299,26.8499,0.4796,25.7765,0.1726,25.4404,0.0801,25.5269,28.2297,0.03,0.779,43.0,6.84,spike
28.0301,0.9174,99.0,28.4182,27.9244,0.4395,26.2284,0.1617,26.6147,0.3531,26.4805,0.2645,27.1923,0.3066,26.4185,28.2139,0.0,0.44,16.0,6.45,spike
99.0,27.8457,28.8393,0.8861,29.4045,1.0913,25.7521,0.1616,25.9105,0.2971,25.7067,0.209,25.1502,0.0828,25.2399,27.9021,0.0,0.833,50.0,6.935,spike
28.0616,0.7893,29.2402,1.0479,28.6123,0.5986,26.6901,0.3348,25.3072,0.1821,25.0693,0.1187,25.258,0.0894,25.2026,27.4126,0.0,0.866,74.0,8.24,spike
27.9511,0.6238,99.0,28.9554,28.0349,0.3245,26.3495,0.3024,25.1503,0.1899,25.5041,0.2027,25.7484,0.1606,25.3807,26.947,0.0,0.686,50.0,6.34,spike
28.6267,0.9414,99.0,28.9963,30.8349,1.8227,26.1543,0.2364,25.5571,0.2538,25.5031,0.1853,25.9193,0.1727,25.7266,27.3291,0.01,0.559,36.0,7.184,spike
29.4794,1.3793,31.5336,2.4778,99.0,29.3727,28.0284,0.4997,29.0892,1.3364,29.5652,1.5847,27.4175,0.2536,27.749,28.8669,0.0,0.431,18.0,6.828,not_spike
26.4943,0.3819,26.5696,0.2345,24.4843,0.03,23.4174,0.0234,23.1574,0.0309,23.2757,0.0283,23.193,0.0168,23.1893,27.0054,0.98,0.219,105.0,5.755,not_spike
99.0,28.2579,99.0,28.9977,28.9747,0.6346,27.5946,0.3737,27.1024,0.3909,27.1707,0.3548,27.3037,0.2528,27.6338,28.7573,0.0,0.479,21.0,6.048,spike
26.6665,0.424,99.0,28.167,25.6076,0.0798,24.0674,0.037,23.6433,0.0422,23.5293,0.0317,23.4155,0.0184,23.4342,27.8317,0.99,0.184,99.0,6.159,not_spike
99.0,27.3808,26.4705,0.2205,24.2193,0.0247,23.4094,0.0328,23.2346,0.0457,23.2238,0.0377,23.1734,0.0229,23.1968,27.3524,0.99,0.223,103.0,5.535,not_spike
28.4649,0.9001,99.0,28.8959,29.8212,1.1779,26.5993,0.1845,27.3553,0.5274,27.0066,0.3448,26.739,0.184,26.8217,28.4301,0.7,0.478,15.0,6.65,spike
28.1004,0.5026,31.4403,2.1886,27.2519,0.2127,26.6397,0.155,27.8676,0.6598,26.8665,0.2718,26.7416,0.1666,26.8206,28.6751,0.03,0.305,22.0,5.72,not_spike
99.0,29.0715,28.9747,0.4816,99.0,29.3195,27.9258,0.4722,26.422,0.2512,26.3511,0.2038,26.3425,0.1453,26.5103,28.4526,0.36,0.429,18.0,8.152,not_spike
99.0,29.2753,29.1051,0.4388,99.0,29.5458,27.9803,0.4234,28.4056,0.9307,28.0069,0.6099,27.0793,0.2293,27.3703,28.651,0.49,0.339,12.0,6.96,not_spike
99.0,28.4752,-99.0,0.0,26.4525,0.133,26.2044,0.1491,26.3507,0.2884,26.1787,0.2137,25.8796,0.1132,26.0059,28.2777,0.0,0.497,49.0,4.51,not_spike
28.2332,0.3182,-99.0,0.0,30.3189,1.1594,26.9525,0.2801,27.123,0.4733,27.3158,0.5032,26.5357,0.181,26.753,28.3893,0.99,0.277,4.0,6.79,not_spike
28.8303,0.8859,-99.0,0.0,27.2261,0.2305,26.5872,0.1793,26.4904,0.2834,26.7302,0.2935,26.8856,0.2292,26.8021,28.4519,0.0,0.649,32.0,5.79,not_spike
26.9046,0.4388,-99.0,0.0,24.4238,0.0454,24.044,0.0456,24.2163,0.0935,24.1079,0.072,23.9598,0.0422,24.0036,27.4655,0.02,0.444,228.0,4.937,not_spike
99.0,29.3649,31.2742,1.6283,28.2693,0.3012,27.8353,0.39,26.7815,0.2857,27.8653,0.5454,27.875,0.3803,27.1704,28.0849,0.71,0.298,11.0,5.326,not_spike
28.5755,0.9887,27.6473,0.3386,26.3744,0.1548,25.5886,0.1077,25.7087,0.2109,25.8171,0.1944,26.1273,0.1718,25.7082,28.0428,0.01,0.461,26.0,5.87,not_spike
99.0,27.3504,28.7577,1.244,25.5903,0.1637,24.5042,0.0836,24.444,0.1407,24.3192,0.1065,24.4369,0.0792,24.4373,26.7868,0.0,3.24,302.0,5.758,not_spike
99.0,29.217,-99.0,0.0,29.4561,0.7632,26.997,0.3138,26.5784,0.3409,26.4602,0.2838,26.1937,0.1551,26.3747,28.2281,0.77,0.191,6.0,7.228,not_spike
99.0,28.3892,-99.0,0.0,25.4298,0.0579,24.717,0.0449,24.4621,0.0637,24.7973,0.0703,24.6725,0.0426,24.5297,27.5089,0.97,0.225,59.0,5.624,not_spike
99.0,29.4726,-99.0,0.0,28.8251,0.4075,28.1584,0.3174,27.4653,0.3142,28.7308,0.6896,28.5488,0.4386,27.9093,28.6505,0.43,0.235,8.0,5.337,not_spike
99.0,29.1767,-99.0,0.0,99.0,29.423,25.8596,0.1478,26.1399,0.2938,26.054,0.2421,26.3254,0.1887,26.0308,27.95,0.81,0.171,11.0,6.96,not_spike
99.0,28.7739,29.9425,1.132,27.3821,0.2277,26.4309,0.254,26.3891,0.4762,26.8305,0.5528,26.7595,0.3885,26.763,27.8787,0.85,0.634,33.0,5.58,not_spike
99.0,29.0266,99.0,29.5501,27.9274,0.2909,27.012,0.2372,26.7177,0.3235,26.8517,0.296,27.1543,0.2569,27.1806,27.8665,0.48,0.298,20.0,5.712,not_spike
99.0,28.5585,29.5386,0.8857,27.4735,0.2859,26.8297,0.1851,27.5891,0.5644,26.9708,0.3039,26.9646,0.2091,27.0529,28.6568,0.0,0.581,25.0,5.252,not_spike
99.0,29.4118,-99.0,0.0,99.0,29.6399,27.1636,0.2078,27.9789,0.6045,27.5163,0.3763,28.3971,0.5488,27.4208,28.8533,0.66,0.131,7.0,6.95,not_spike
99.0,29.3609,29.2652,0.4867,30.8337,1.5686,28.109,0.3314,28.6101,0.7645,29.6382,1.2657,28.0248,0.3063,28.4531,29.242,0.08,0.365,9.0,6.161,not_spike
99.0,29.4003,99.0,30.0126,99.0,29.6686,99.0,28.4093,28.4548,1.133,26.8573,0.3477,27.0458,0.2566,27.3719,27.9151,0.69,0.205,8.0,8.781,not_spike
99.0,28.3091,99.0,28.9197,25.7262,0.0771,25.4647,0.0827,25.7546,0.1842,25.7429,0.1542,25.7513,0.1042,25.5542,28.219,0.1,0.748,59.0,5.57,not_spike
99.0,28.697,28.5361,0.4469,27.3677,0.2297,26.4518,0.1405,26.6401,0.2767,26.7183,0.2575,26.6148,0.1582,26.6132,28.6012,0.0,0.419,30.0,5.614,not_spike
99.0,29.3711,99.0,29.9214,28.861,0.4988,26.8939,0.2738,27.1311,0.5263,27.1914,0.4653,26.6272,0.1963,26.867,28.3843,0.98,0.295,6.0,6.49,not_spike
29.8658,1.433,99.0,29.2975,99.0,28.9646,27.2389,0.2608,28.269,0.9133,28.4491,0.8906,26.7506,0.1819,26.9692,28.5984,0.02,0.471,13.0,6.77,not_spike
29.9469,1.7478,29.199,0.7775,25.5053,0.0677,25.2555,0.0811,25.1052,0.1244,25.4273,0.1384,25.2914,0.0836,25.2457,27.3945,0.14,0.638,82.0,5.56,not_spike
99.0,29.5974,99.0,30.2983,27.8819,0.2045,27.4097,0.2799,27.7039,0.5722,27.7936,0.5297,27.6837,0.3456,27.7879,28.7384,0.69,0.315,10.0,5.75,not_spike
28.5703,0.844,30.2401,1.3076,99.0,28.6206,27.1609,0.306,26.283,0.2645,26.0915,0.1878,25.6139,0.0879,25.7095,28.299,0.0,0.818,58.0,7.946,not_spike
99.0,28.8627,99.0,29.5753,99.0,28.9443,27.4413,0.3468,27.0079,0.408,26.0183,0.1605,25.945,0.1017,26.0572,28.4646,0.0,0.643,43.0,8.324,not_spike
99.0,29.2701,31.4102,1.6509,29.543,0.8446,28.7519,0.6374,27.2907,0.3484,26.9701,0.2361,26.9585,0.1585,27.1442,28.9676,0.02,0.442,16.0,8.342,not_spike
28.4631,0.6318,30.1931,1.2062,27.8461,0.3789,26.644,0.2038,26.9821,0.4423,26.5274,0.2685,26.6888,0.2122,26.885,27.9072,0.0,0.916,45.0,5.81,not_spike
99.0,29.5783,34.6781,4.3164,29.8251,0.7941,28.3747,0.3739,28.2523,0.5387,28.4349,0.5526,28.7473,0.5024,28.9496,29.3399,0.09,0.306,9.0,5.838,not_spike
99.0,28.4507,30.2142,1.3752,99.0,28.5491,26.4548,0.2153,26.7923,0.4582,26.4873,0.3203,26.4359,0.2101,26.6966,28.1123,0.0,0.584,23.0,6.96,not_spike
99.0,28.9724,31.164,1.7546,29.4978,0.9786,28.0211,0.489,28.9648,1.3284,27.4985,0.4677,27.4708,0.3225,27.9317,28.6235,0.0,0.415,29.0,5.944,not_spike
99.0,29.1793,34.2687,4.4027,30.6952,1.6796,28.117,0.4435,27.4598,0.4431,28.3678,0.7395,27.9111,0.3768,28.2211,28.2038,0.0,0.449,19.0,6.245,not_spike
99.0,30.413,30.8627,0.8752,99.0,30.4595,29.0527,0.5646,27.7587,0.377,28.3273,0.4826,28.758,0.4661,28.341,28.7133,0.07,0.289,9.0,6.95,not_spike
29.9083,0.8656,29.818,0.7011,28.7197,0.3661,26.9063,0.1829,27.4073,0.4559,27.7255,0.505,26.9243,0.1815,27.1264,28.7472,0.0,0.569,32.0,6.45,not_spike
29.0525,0.6977,32.7351,3.3926,29.8996,1.1696,25.5943,0.0936,25.345,0.1378,25.3991,0.1226,25.3242,0.0781,25.4084,28.1429,0.05,0.727,84.0,6.83,not_spike
30.3691,0.7779,35.5103,5.0048,30.2725,0.7414,28.3103,0.5063,28.9587,1.1153,29.4706,1.4617,27.0904,0.1941,27.3268,28.8614,0.74,0.315,11.0,6.544,not_spike
30.4491,1.0451,30.0027,0.6933,28.0538,0.1785,27.0951,0.1849,26.7958,0.2589,27.3986,0.3486,27.7947,0.3288,27.1364,28.2205,0.21,0.526,19.0,6.02,not_spike
29.6085,0.6224,29.9422,0.7001,99.0,29.8567,27.7039,0.3173,27.7872,0.5759,27.4913,0.3994,27.8892,0.382,28.1298,28.3714,0.0,0.53,24.0,6.649,not_spike
99.0,29.4492,29.0906,0.5025,28.8382,0.4804,26.0667,0.1141,26.4422,0.2779,26.0477,0.171,26.0707,0.1158,26.1942,28.4557,0.14,0.348,47.0,6.77,not_spike
99.0,30.4682,99.0,30.6823,99.0,30.4581,28.5082,0.3681,28.7642,0.7403,28.123,0.4091,28.4564,0.3637,28.7872,28.9717,0.58,0.299,8.0,6.64,not_spike
99.0,30.0841,99.0,30.2446,29.8599,0.6543,28.2815,0.3194,28.473,0.6005,28.7495,0.6443,28.5579,0.3917,28.7359,29.4463,0.24,0.285,8.0,5.964,not_spike
99.0,30.4482,32.2231,1.7927,28.3415,0.1573,28.0489,0.4929,29.2298,1.5867,27.3555,0.443,27.6496,0.393,28.1163,28.0998,0.7,0.346,9.0,5.209,not_spike
99.0,30.4693,30.9448,0.8931,99.0,30.4672,-99.0,0.0,27.8644,0.6564,-99.0,0.0,26.8077,0.2167,27.0787,28.4471,0.76,0.14,9.0,9.24,not_spike
99.0,30.0678,99.0,30.2433,32.4918,2.5415,27.1601,0.1762,27.1456,0.2994,27.9349,0.4724,27.2673,0.1943,27.3706,29.0449,0.85,0.285,15.0,6.9,not_spike
31.1617,1.4702,32.5221,2.401,28.5771,0.2591,27.5212,0.257,27.1195,0.3227,26.9111,0.2338,27.5044,0.2521,27.2095,28.4591,0.76,0.291,16.0,5.842,not_spike
99.0,29.7303,99.0,30.013,30.3329,0.9499,26.325,0.1358,28.4346,1.1268,26.6785,0.2519,27.8319,0.4543,26.4802,28.5138,0.77,0.157,8.0,6.79,not_spike
99.0,29.5345,30.5474,1.0593,29.0125,0.3744,27.9026,0.2933,27.5653,0.3766,28.8287,0.8011,27.9965,0.3158,28.1466,28.5212,0.0,0.379,12.0,6.572,not_spike
99.0,29.5239,99.0,29.9903,29.839,0.705,27.9621,0.3203,28.4246,0.7238,27.8972,0.4893,27.5861,0.2356,27.8874,29.1249,0.09,0.388,12.0,6.572,spike
